Property type,Subtype,Price,Age,Living area,Bedrooms,Bathrooms,Terrace Area,EPC score,Land surface,Taxes,Population Density,Facades,Building state,Region,Latitude,Longitude,Income
0,1,285000.0,5.0,91.0,2,1.0,11.0,2.0,0,234165333.2,7066,2.0,0.0,1,50.8381411,4.3123401,1320651547.0
0,1,245000.0,54.0,110.0,3,1.0,10.0,2.0,0,162859117.7,16352,2.0,1.0,1,50.8543551,4.3227779,964345577.3
1,2,545000.0,29.0,190.0,3,2.0,25.0,5.0,230,449947939.5,5949,2.0,1.0,1,50.883392,4.3487134,2131778502.0
0,1,395000.0,59.0,117.0,3,1.0,15.0,3.0,0,339227504.3,13925,2.0,0.0,1,50.8222854,4.3815707,1302755059.0
1,2,285000.0,94.0,116.0,2,1.0,15.0,3.0,238,32829892.66,228,3.0,1.0,2,51.1701927,3.8574284,139831353.8
1,2,264000.0,63.0,184.0,3,1.0,15.0,5.0,870,52097587.34,554,4.0,0.0,2,51.1438611,4.8597257,227303790.9
0,1,219000.0,40.0,77.0,2,1.0,0.0,2.0,0,67411786.4,1081,2.0,0.75,2,51.31651475,3.1297578035057,343973373.6
0,1,139000.0,55.0,62.0,1,1.0,18.0,3.0,0,144797876.1,1477,2.0,1.0,3,50.7386186,3.2344942,824752621.3
1,2,319000.0,73.0,185.0,2,1.0,0.0,5.0,349,59916552.66,342,3.0,0.0,2,50.8706469,4.6322907,215405860.2
0,1,285000.0,18.0,100.0,3,2.0,15.0,2.0,0,159736638.6,489,2.0,2.0,2,51.1793505,3.7471789,664169354.5
0,1,265000.0,18.0,100.0,3,2.0,15.0,2.0,0,159736638.6,489,2.0,2.0,2,51.1793505,3.7471789,664169354.5
0,1,179000.0,58.0,75.0,2,0.0,40.0,2.0,0,253815090.5,1772,2.0,1.0,2,51.2303177,2.9203275,1224815290.0
0,1,525000.0,29.0,93.0,2,1.0,0.0,2.0,0,1096990579.0,1709,2.0,2.0,2,51.0397129,3.7141549000597,4532573422.0
0,1,195000.0,48.0,38.0,0,1.0,0.0,3.0,0,67411786.4,1081,2.0,2.0,2,51.31651475,3.1297578035057,343973373.6
0,1,179000.0,35.0,71.0,1,1.0,3.0,2.0,0,253815090.5,1772,2.0,1.0,2,51.2303177,2.9203275,1224815290.0
1,2,985000.0,0.0,300.0,6,2.0,22.0,2.5,603,201482761.9,355,3.0,2.0,2,50.9845547,3.5628186,818604377.2
0,1,297500.0,1.0,86.0,2,1.0,15.0,2.5,0,154481497.2,712,2.0,2.0,2,50.913594,4.1804375072845,617374698.4
0,1,445000.0,2.0,120.0,2,1.0,10.0,1.0,0,34260405.07,199,3.0,0.75,2,51.3580597,4.8627541,151360295.7
0,1,375000.0,39.0,111.0,2,1.0,15.0,2.5,0,67411786.4,1081,2.0,0.75,2,51.31651475,3.1297578035057,343973373.6
0,1,235000.0,49.0,71.0,1,1.0,3.0,2.5,0,67411786.4,1081,2.0,0.75,2,51.31651475,3.1297578035057,343973373.6
0,1,369000.0,39.0,109.0,2,1.0,15.0,2.5,0,67411786.4,1081,2.0,0.75,2,51.31651475,3.1297578035057,343973373.6
1,2,275000.0,125.0,122.0,3,1.0,15.0,2.0,372,86554259.46,363,2.0,0.75,2,51.2564526,4.0898144,360848723.6
1,2,315000.0,94.0,110.0,3,1.0,0.0,2.0,325,48835036.25,492,2.0,1.0,2,51.10303735,4.6640387634597,207937413.4
0,1,125000.0,49.0,67.0,1,1.0,0.0,5.0,0,74158031.96,456,2.0,0.75,3,50.5033196,5.1773498,340902649.1
1,2,129000.0,89.0,140.0,2,1.0,15.0,3.0,275,77749941.39,736,2.0,0.75,2,51.1844827,3.5665965,360347695.6
0,1,339000.0,3.0,105.0,2,1.0,15.0,1.0,0,77749941.39,736,4.0,0.75,2,51.1844827,3.5665965,360347695.6
0,1,169500.0,20.0,85.0,1,1.0,0.0,1.0,0,46872158.88,995,2.0,0.75,2,51.2000036,3.8105002,219041754.9
0,1,220000.0,77.0,60.0,1,1.0,1.0,3.0,0,412216167.7,3795,2.0,0.0,1,50.8018201,4.3372348,1561760306.0
0,1,245000.0,65.0,120.0,2,1.0,3.0,2.0,0,148131823.7,1690,2.0,1.0,3,50.582172,5.843182,759024257.8
0,1,245000.0,27.0,117.0,2,1.0,15.0,2.0,0,97288979.31,387,3.0,0.75,2,51.1180002,3.0913265545139,416371126.6
1,2,225000.0,69.0,146.0,4,1.0,0.0,5.0,475,87069930.92,866,2.0,0.0,3,50.6893737,4.2214131,405150808.1
1,2,189000.0,49.0,73.0,2,1.0,23.0,3.0,147,588839895.0,2852,2.0,1.0,3,50.648205,5.541864,2804560594.0
1,2,218000.0,114.0,135.0,4,1.0,20.0,2.0,220,148131823.7,1690,2.0,1.0,3,50.593109,5.8952801,759024257.8
0,1,302000.0,0.0,70.0,1,1.0,8.0,1.0,0,76024182.36,704,2.0,2.0,2,50.9900457,4.6755134,301451947.0
0,1,430000.0,0.0,109.0,3,1.0,11.0,1.0,0,76024182.36,704,2.0,2.0,2,50.9900457,4.6755134,301451947.0
1,2,470000.0,0.0,153.0,3,1.0,29.0,2.5,501,202956177.6,775,4.0,1.0,2,50.9654864,5.5001456,1032432338.0
1,2,540000.0,0.0,189.0,3,2.0,16.0,2.5,618,202956177.6,775,3.0,1.0,2,50.9654864,5.5001456,1032432338.0
1,2,560000.0,2.0,189.0,4,1.0,30.0,2.5,765,202956177.6,775,3.0,1.0,2,50.9654864,5.5001456,1032432338.0
1,2,199000.0,59.0,168.0,3,1.0,0.0,5.0,907,23628296.4,176,4.0,0.75,2,50.89519195,5.1015810029407,107193874.8
1,2,575000.0,29.0,212.0,3,1.0,0.0,3.0,0,51910387.19,144,3.0,0.75,3,50.4894593,5.7905664,220893780.8
0,1,219000.0,49.0,99.0,2,1.0,1.0,3.0,0,67411786.4,1081,1.0,1.0,2,51.31651475,3.1297578035057,343973373.6
1,4,778000.0,0.0,277.0,5,2.0,0.0,1.0,1031,46746199.7,277,3.0,2.0,2,50.8473461,4.8336178052558,173109226.6
0,1,420000.0,0.0,109.0,3,1.0,11.0,1.0,0,76024182.36,704,2.0,2.0,2,50.9900457,4.6755134,301451947.0
1,2,324950.0,1.0,158.0,3,1.0,0.0,2.0,585,18320533.42,62,3.0,2.0,3,50.3946271,5.3302671,80249511.7
0,1,475524.0,0.0,93.0,2,1.0,18.0,2.5,0,55103723.84,276,2.0,2.0,2,51.2415107,3.0049248,249108292.1
1,2,329900.0,1.0,157.0,3,1.0,0.0,2.0,759,18320533.42,62,3.0,2.0,3,50.3946271,5.3302671,80249511.7
1,2,319900.0,1.0,142.0,3,1.0,0.0,2.0,753,18320533.42,62,4.0,2.0,3,50.3946271,5.3302671,80249511.7
0,1,445000.0,0.0,110.0,3,0.0,7.0,1.0,0,65033202.76,251,2.0,1.0,2,51.18331695,2.8063401225473,336647537.3
1,2,125000.0,49.0,137.0,2,1.0,8.0,5.0,254,22574717.39,84,4.0,1.0,2,50.76764855,2.8457459110391,122091475.8
0,1,169000.0,49.0,72.0,2,1.0,3.0,3.0,0,457993972.2,649,2.0,0.0,3,50.4687313,4.9219558,1913775828.0
1,2,585000.0,26.0,320.0,5,2.0,40.0,2.0,1285,62228122.29,165,4.0,2.0,2,50.84362245,2.7222592638771,316192009.3
1,2,210000.0,49.0,113.0,2,1.0,20.0,3.0,118,534224868.1,850,2.0,0.75,2,51.2147083,3.2073611,2260481804.0
1,4,748000.0,0.0,277.0,5,2.0,0.0,1.0,1028,46746199.7,277,3.0,2.0,2,50.8473461,4.8336178052558,173109226.6
1,2,286649.0,2.0,78.0,2,1.0,0.0,2.5,2710,160155011.6,1823,2.0,0.75,3,50.5742979,5.5355698,869075770.5
1,2,215000.0,49.0,160.0,3,1.0,6.0,3.0,0,19163161.14,629,2.0,2.0,3,50.7154957,6.013341,166301557.8
0,1,350000.0,39.0,87.0,2,1.0,6.0,2.5,0,339227504.3,13925,2.0,0.75,1,50.8222854,4.3815707,1302755059.0
0,1,140000.0,49.0,68.0,1,1.0,0.0,3.0,0,65669898.31,209,2.0,0.75,3,50.6306134,6.031452,327333425.7
1,2,525000.0,50.0,202.0,3,1.0,0.0,1.0,644,113347507.5,583,4.0,2.0,2,51.2428446,4.6455565344486,452642956.9
1,2,535000.0,29.0,240.0,5,2.0,0.0,3.0,760,14869838.93,227,4.0,0.75,3,50.7514034,4.9822395,62188443.38
0,1,452442.0,0.0,90.0,2,1.0,12.0,2.5,0,55103723.84,276,2.0,2.0,2,51.2415107,3.0049248,249108292.1
0,1,800000.0,29.0,137.0,2,1.0,37.0,2.5,0,449947939.5,5949,2.0,0.75,1,50.8368511,4.3895104,2131778502.0
0,0,139000.0,34.0,27.0,0,0.0,0.0,5.0,0,240295305.3,8332,2.0,0.0,1,50.8466928,4.4284842,906316263.9
0,1,650000.0,29.0,130.0,3,2.0,0.0,3.0,0,339227504.3,13925,2.0,2.0,1,50.8222854,4.3815707,1302755059.0
1,2,405154.0,39.0,187.0,3,2.0,0.0,1.0,1140,115268307.2,235,4.0,2.0,3,50.6397485,3.67998,502474026.6
1,2,392975.0,39.0,184.0,3,1.0,0.0,1.0,1870,42713105.12,108,4.0,2.0,3,50.712579,3.5666,197671668.9
1,2,315000.0,152.0,118.0,3,1.5,100.0,2.0,2220,27179674.76,149,4.0,1.0,3,50.6287517,5.1159746,112703625.0
1,2,1275000.0,74.0,250.0,4,3.0,15.0,2.0,0,221943581.2,4760,3.0,2.0,1,50.8292429,4.4432967,789281846.9
0,1,735000.0,47.0,70.0,2,2.0,4.0,2.0,0,191782071.2,528,2.0,0.75,2,51.34942965,3.3233738606453,806121702.9
0,1,295000.0,12.0,146.0,3,2.0,0.0,2.0,0,234165333.2,7066,2.0,2.0,1,50.8381411,4.3123401,1320651547.0
0,1,249000.0,63.0,85.0,2,1.0,15.0,2.0,0,152946289.9,1323,2.0,0.75,2,50.88499735,4.5081025949464,598633861.9
0,1,495000.0,39.0,117.0,2,1.0,7.0,2.0,0,1732023153.0,2666,2.0,2.0,2,51.2211097,4.3997081,7913652026.0
1,2,319000.0,65.0,252.0,3,1.0,15.0,5.0,620,154481497.2,712,3.0,0.0,2,50.913594,4.1804375072845,617374698.4
0,1,320000.0,39.0,130.0,5,0.0,0.0,3.0,0,128470146.8,19454,2.0,0.75,1,50.8267409,4.345668,605649332.5
1,4,215000.0,74.0,219.0,4,1.0,10.0,3.0,260,22396240.93,243,4.0,0.0,3,50.565911,3.4513116,116729499.3
1,2,369000.0,39.0,920.0,3,1.5,0.0,3.0,920,202956177.6,775,2.0,0.75,2,50.9654864,5.5001456,1032432338.0
1,2,547000.0,9.0,200.0,3,1.0,15.0,2.0,450,357566926.3,787,3.0,2.0,2,50.9524495,5.2509784643733,1486443144.0
1,2,455000.0,39.0,275.0,5,2.0,0.0,2.0,495,28994301.62,137,4.0,1.0,3,50.6631583,4.9249295,117249541.6
0,1,275000.0,47.0,100.0,2,1.0,0.0,3.0,0,1732023153.0,2666,2.0,2.0,2,51.2211097,4.3997081,7913652026.0
1,2,174000.0,49.0,212.0,3,1.5,0.0,5.0,0,41923882.66,226,4.0,0.0,2,50.78522885,5.3823531554707,190640297.2
1,2,299000.0,39.0,108.0,3,1.0,18.0,2.5,495,53617997.84,735,3.0,2.0,2,51.1220584,5.2638924294785,257256482.9
0,1,300644.0,39.0,104.0,3,1.0,6.0,1.0,0,43077068.34,253,4.0,0.75,2,50.7527192,3.9709983,173301551.1
1,4,558993.0,29.0,240.0,3,1.0,15.0,1.0,448,43077068.34,253,4.0,2.0,2,50.7527192,3.9709983,173301551.1
0,1,324785.0,39.0,108.0,3,1.0,11.0,1.0,0,43077068.34,253,4.0,0.75,2,50.7527192,3.9709983,173301551.1
1,4,544068.0,29.0,191.0,3,1.0,15.0,1.0,571,43077068.34,253,4.0,2.0,2,50.7527192,3.9709983,173301551.1
0,1,745000.0,57.0,70.0,2,2.0,20.0,2.0,0,191782071.2,528,2.0,2.0,2,51.34942965,3.3233738606453,806121702.9
0,1,185000.0,44.0,80.0,1,1.0,24.0,2.0,0,71507955.21,314,2.0,0.0,3,50.6319367,5.8342711,308095973.1
0,1,149000.0,49.0,68.0,2,1.0,0.0,5.0,0,234165333.2,7066,2.0,1.0,1,50.8381411,4.3123401,1320651547.0
1,2,299000.0,39.0,278.0,2,1.0,15.0,3.0,300,50065719.37,182,2.0,1.0,3,50.5640405,4.287514819651,204548690.3
0,1,162000.0,49.0,68.0,2,1.0,0.0,5.0,0,234165333.2,7066,2.0,0.75,1,50.8381411,4.3123401,1320651547.0
1,2,270862.0,39.0,144.0,3,1.0,0.0,2.5,347,58439781.82,190,3.0,0.75,2,51.1420032,5.5087098376886,277904876.0
1,2,221914.0,49.0,144.0,3,1.0,0.0,2.5,308,58439781.82,190,3.0,0.75,2,51.1420032,5.5087098376886,277904876.0
1,2,150000.0,49.0,152.0,3,1.0,15.0,5.0,670,19469220.52,117,3.0,0.0,3,50.366983,3.6954509,87871385.51
1,2,270862.0,39.0,144.0,3,1.0,0.0,2.5,299,58439781.82,190,3.0,0.75,2,51.1420032,5.5087098376886,277904876.0
1,2,397900.0,1.0,155.0,4,1.0,1.0,2.0,400,57281818.89,263,3.0,2.0,3,49.6827625,5.811919,586341258.4
1,2,397900.0,1.0,155.0,3,1.0,1.0,2.0,314,57281818.89,263,3.0,2.0,3,49.6827625,5.811919,586341258.4
0,1,295000.0,48.0,92.0,2,0.0,10.0,3.0,0,162859117.7,16352,2.0,2.0,1,50.8543551,4.3227779,964345577.3
1,2,239000.0,49.0,112.0,3,1.0,15.0,2.0,147,144797876.1,1477,2.0,2.0,3,50.7273981,3.3037301,824752621.3
1,2,335000.0,39.0,168.0,3,1.0,1.0,3.0,249,40207306.11,124,2.0,0.0,3,50.6927553,4.0406912,159965388.7
0,1,189750.0,1.0,94.0,2,1.0,11.0,1.0,0,9316842.881,46,4.0,2.0,3,50.0685885,5.0702515,47570987.12
0,1,290000.0,174.0,220.0,3,0.0,0.0,2.0,0,46928110.1,229,3.0,1.0,3,50.5044413,3.6966742,222259655.1
1,2,290000.0,174.0,220.0,3,0.0,0.0,2.0,471,46928110.1,229,3.0,1.0,3,50.5044413,3.6966742,222259655.1
0,1,219900.0,1.0,117.0,3,1.0,7.0,1.0,0,9316842.881,46,4.0,2.0,3,50.0685885,5.0702515,47570987.12
0,1,795000.0,0.0,133.0,2,1.0,40.0,2.5,0,1096990579.0,1709,2.0,0.75,2,51.0397129,3.7141549000597,4532573422.0
1,2,250000.0,49.0,120.0,2,0.0,0.0,3.0,88,171202478.5,947,2.0,1.0,2,50.7360524,4.2374349,712394593.3
0,1,1595000.0,17.0,103.0,2,2.0,15.0,1.0,0,191782071.2,528,2.0,1.0,2,51.34942965,3.3233738606453,806121702.9
1,2,369000.0,20.0,133.0,3,1.0,0.0,2.0,869,26756672.64,324,4.0,0.75,2,50.86548295,5.1684479293466,122256647.1
1,2,399000.0,18.0,172.0,3,1.0,0.0,2.0,332,357566926.3,787,4.0,0.75,2,50.930358,5.3368383970676,1486443144.0
0,1,139000.0,54.0,88.0,2,1.0,12.0,2.0,0,295066500.3,972,2.0,0.75,2,51.1933908,4.1780279,1300778697.0
1,2,439900.0,39.0,212.0,6,3.0,1.0,2.0,1940,118029875.2,366,3.0,0.75,2,50.8064756,5.5030479,544369141.6
1,2,179999.0,49.0,136.0,3,1.0,10.0,3.0,330,83116903.28,1302,3.0,0.0,3,50.390213,4.5151961,479578872.1
0,1,320000.0,39.0,95.0,2,1.0,15.0,2.5,0,241086064.8,1097,2.0,1.0,2,50.9687312,3.14416,1071436074.0
0,1,941065.0,0.0,169.0,3,1.0,37.0,2.5,0,1096990579.0,1709,3.0,0.75,2,51.0397129,3.7141549000597,4532573422.0
1,2,299000.0,39.0,154.0,0,0.0,0.0,2.0,0,33100555.14,745,3.0,0.75,3,50.4079969,4.2696102,175992437.0
0,1,265000.0,39.0,83.0,1,1.0,11.0,2.5,0,241086064.8,1097,2.0,1.0,2,50.9687312,3.14416,1071436074.0
0,1,353000.0,39.0,102.0,2,1.0,20.0,2.5,0,85788927.43,331,3.0,0.75,2,51.3832723,4.4763255,359653537.7
0,1,225000.0,49.0,90.0,2,1.0,0.0,2.0,0,148816609.0,503,2.0,2.0,2,50.7846322,4.9339239586832,636385296.1
1,2,294219.0,39.0,146.0,3,1.0,0.0,1.0,595,46928110.1,229,4.0,2.0,3,50.5044413,3.6966742,222259655.1
0,1,209900.0,59.0,100.0,3,1.0,15.0,2.0,0,202956177.6,775,2.0,0.75,2,50.9654864,5.5001456,1032432338.0
1,2,499000.0,12.0,180.0,3,1.0,0.0,1.0,572,169041603.1,638,4.0,0.75,2,51.12798595,3.9808547859604,721478040.3
1,2,299000.0,56.0,188.0,4,1.0,20.0,2.0,464,159315989.0,387,3.0,1.0,2,50.7813901,5.2127604,718134588.6
0,1,642625.0,0.0,106.0,2,1.0,36.0,2.5,0,1096990579.0,1709,2.0,0.75,2,51.0397129,3.7141549000597,4532573422.0
1,2,569000.0,0.0,151.0,3,1.0,15.0,1.0,595,92277677.39,717,4.0,1.0,2,51.0049242,4.6265551,324167535.7
0,1,159000.0,49.0,68.0,2,1.0,0.0,5.0,0,234165333.2,7066,2.0,0.75,1,50.8381411,4.3123401,1320651547.0
0,1,254000.0,39.0,89.0,2,1.0,10.0,2.0,0,32482572.0,214,2.0,1.0,3,50.7195828,5.7764464,136750257.0
0,1,279000.0,44.0,45.0,1,1.0,0.0,5.0,0,41054710.66,344,2.0,1.0,2,51.14416005,2.7283986495034,207279065.5
1,2,315000.0,67.0,230.0,4,2.0,15.0,3.0,277,47945365.41,124,4.0,0.0,2,51.2553021,3.2920911130762,205066592.0
0,1,329000.0,8.0,80.0,2,1.0,18.0,1.0,0,127537401.5,549,2.0,2.0,2,51.0452687,4.3136108625549,507925594.2
1,2,429000.0,38.0,234.0,4,1.0,15.0,2.0,560,25571123.04,94,3.0,2.0,2,51.2330483,3.5374820679851,119677710.4
0,0,142000.0,53.0,36.0,0,1.5,0.0,2.0,0,117950738.6,428,2.0,1.0,2,51.1091101,2.6353426015022,514998306.0
1,2,289000.0,55.0,120.0,2,1.0,19.0,2.0,72,159315989.0,387,2.0,2.0,2,50.7813901,5.2127604,718134588.6
0,1,369000.0,6.0,83.0,2,1.0,22.0,1.0,0,1732023153.0,2666,2.0,2.0,2,51.2211097,4.3997081,7913652026.0
0,1,129000.0,49.0,55.0,1,1.0,0.0,3.0,0,148131823.7,1690,3.0,1.0,3,50.582172,5.843182,759024257.8
1,2,341284.0,39.0,158.0,3,1.0,0.0,1.0,920,25382689.83,151,4.0,2.0,3,50.587693,3.810128,113477065.4
1,2,375000.0,18.0,230.0,3,1.0,15.0,2.0,1508,82850243.88,205,3.0,0.75,2,51.0429949,5.581962,397885934.2
0,1,545000.0,7.0,97.0,2,1.0,15.0,2.0,0,535581710.6,1809,2.0,2.0,2,50.85172925,4.6931307510281,1962352502.0
1,4,695000.0,29.0,323.0,4,1.5,0.0,5.0,2900,92277677.39,717,4.0,0.0,2,51.0049242,4.6265551,324167535.7
1,2,469000.0,24.0,383.0,5,2.0,0.0,2.0,1203,104926071.1,411,4.0,0.75,2,51.2113458,5.422976,546409083.3
0,1,219000.0,49.0,95.0,2,1.0,15.0,3.0,0,55255256.91,1197,4.0,0.75,3,50.6068155,5.6655488,265550646.1
1,4,479000.0,48.0,247.0,5,2.0,15.0,3.0,1072,119092970.4,809,4.0,0.75,3,50.5893639,5.619201,458037483.4
1,2,515000.0,29.0,217.0,5,1.0,15.0,3.0,1430,135984565.4,872,4.0,0.75,2,50.73423975,4.2950152833964,509616162.1
0,1,179000.0,38.0,81.0,1,1.0,15.0,2.0,0,155464332.8,834,2.0,1.0,2,51.3233812,4.948461,735192914.1
1,2,393804.0,39.0,212.0,3,1.0,0.0,2.5,361,39400550.7,269,3.0,2.0,2,50.9975916,3.1103285411089,175981899.5
1,2,365000.0,57.0,137.0,2,1.0,40.0,3.0,955,52787820.94,519,4.0,2.0,2,51.0102518,3.928141226004,222671512.3
0,1,239000.0,6.0,79.0,2,1.0,6.0,1.0,0,1732023153.0,2666,2.0,2.0,2,51.21029905,4.4403895064496,7913652026.0
1,2,425000.0,39.0,126.0,3,1.0,15.0,1.0,650,148816609.0,503,3.0,2.0,2,50.7846322,4.9339239586832,636385296.1
0,1,225000.0,49.0,99.0,2,1.0,21.0,1.0,0,54735667.55,114,2.0,2.0,2,51.05367055,2.873227743412,269422135.6
0,1,189000.0,21.0,99.0,2,1.0,0.0,2.0,0,80521498.44,463,2.0,2.0,2,51.0585915,3.0913072045454,362430268.6
1,4,659000.0,44.0,400.0,3,0.0,40.0,2.0,1200,227683082.2,333,3.0,2.0,2,51.1806482,4.2383861,939599316.4
0,1,395000.0,22.0,110.0,2,1.0,4.0,1.0,0,129690954.8,1315,2.0,1.0,3,50.7133548,4.5272896887008,475174920.8
1,2,105000.0,49.0,100.0,2,1.0,15.0,5.0,125,28776451.47,335,2.0,0.0,3,50.6689214,3.3176015,163609102.8
1,2,189000.0,49.0,165.0,4,1.0,10.0,3.0,280,237338185.8,318,2.0,0.0,3,50.5822217,3.3668477,1136160464.0
1,2,395804.0,39.0,212.0,3,1.0,0.0,2.5,278,39400550.7,269,3.0,2.0,2,50.9975916,3.1103285411089,175981899.5
1,2,379000.0,39.0,169.0,3,1.0,15.0,2.0,366,85273670.73,322,3.0,0.75,2,51.13368515,5.1648214462792,391886114.2
1,2,400000.0,0.0,202.0,5,1.0,20.0,2.5,0,52582505.55,409,3.0,1.0,2,51.18870335,4.7318844301963,217749002.4
1,2,392709.0,39.0,212.0,3,1.0,0.0,2.5,378,39400550.7,269,3.0,2.0,2,50.9975916,3.1103285411089,175981899.5
0,1,298000.0,0.0,93.0,2,1.0,10.0,2.5,0,48835036.25,492,2.0,1.0,2,51.10303735,4.6640387634597,207937413.4
1,2,395000.0,60.0,270.0,6,2.0,15.0,3.0,1080,57728069.8,116,4.0,0.0,3,50.2668644,5.0458772,266487352.0
1,2,395000.0,105.0,212.0,5,0.0,0.0,5.0,693,117950738.6,428,3.0,0.0,2,51.1091101,2.6353426015022,514998306.0
1,4,970000.0,38.0,304.0,3,2.0,15.0,2.0,626,41054710.66,344,3.0,1.0,2,51.14416005,2.7283986495034,207279065.5
1,4,984500.0,186.0,475.0,5,4.0,0.0,3.0,1117,34125480.62,153,3.0,2.0,2,50.747729,4.0974868,133980375.7
1,2,400000.0,39.0,384.0,6,5.0,0.0,2.0,5725,5310258.209,36,4.0,0.75,3,50.174780874297,6.1216793580592,62172298.16
1,2,250000.0,174.0,200.0,3,2.0,15.0,5.0,2326,36228122.39,258,3.0,0.0,2,50.86195255,5.3770000287821,155827450.9
1,4,215000.0,125.0,289.0,8,1.0,15.0,3.0,1031,118029875.2,366,4.0,0.0,2,50.8064756,5.5030479,544369141.6
1,2,239900.0,1.0,212.0,3,1.0,1.0,1.0,399,11551807.59,46,3.0,2.0,3,49.9437838,5.6866728,86537626.78
0,1,199000.0,48.0,67.0,3,1.0,0.0,2.0,0,67411786.4,1081,2.0,0.75,2,51.31651475,3.1297578035057,343973373.6
1,2,210000.0,94.0,144.0,3,1.0,0.0,3.0,140,148816609.0,503,2.0,0.75,2,50.7846322,4.9339239586832,636385296.1
1,4,830000.0,184.0,908.0,5,4.0,68.0,2.0,1480,41923882.66,226,3.0,1.0,2,50.78522885,5.3823531554707,190640297.2
0,1,309000.0,22.0,160.0,3,1.0,15.0,2.0,0,54268324.24,298,2.0,0.75,2,50.94876395,5.2098576659451,233369416.7
0,1,309000.0,22.0,136.0,2,1.0,15.0,2.0,0,54268324.24,298,2.0,0.75,2,50.94876395,5.2098576659451,233369416.7
0,1,189000.0,59.0,93.0,2,1.0,15.0,2.0,0,1732023153.0,2666,2.0,0.75,2,51.24994295,4.4453401635115,7913652026.0
1,2,335000.0,39.0,120.0,3,1.0,1.0,2.0,0,1096990579.0,1709,2.0,0.0,2,51.0397129,3.7141549000597,4532573422.0
0,1,327500.0,27.0,100.0,2,1.0,4.0,1.0,0,116328488.9,822,2.0,0.75,2,50.74503,4.3463687,418751237.9
1,4,330000.0,62.0,115.0,3,1.0,0.0,5.0,871,207802616.6,773,4.0,0.75,3,50.6940942,4.3548145440335,801062726.9
1,2,370000.0,106.0,180.0,4,1.0,20.0,3.0,450,172383536.0,1435,2.0,0.75,3,50.7173563,4.3978047,631117982.9
1,2,375000.0,39.0,150.0,3,1.0,6.0,2.0,12339,17573104.05,51,4.0,1.0,3,50.173788,5.3475606,86999761.81
0,1,180000.0,52.0,89.0,2,1.0,15.0,2.0,0,47517114.33,746,2.0,0.75,2,50.83878495,3.3622790229139,212466215.1
0,1,620000.0,21.0,160.0,3,1.0,14.0,2.5,0,535581710.6,1809,2.0,0.75,2,50.8812533,4.6929903215189,1962352502.0
0,1,336000.0,15.0,122.0,2,1.0,15.0,2.0,0,102535478.8,405,2.0,0.75,2,50.80406995,3.3419067426276,450063583.8
1,2,264900.0,39.0,124.0,3,1.5,15.0,5.0,521,41241194.38,231,4.0,0.0,2,51.0321939,2.996075151704,203922901.0
0,1,199500.0,49.0,93.0,2,1.5,0.0,2.0,0,253815090.5,1772,3.0,2.0,2,51.2303177,2.9203275,1224815290.0
1,2,230000.0,49.0,180.0,4,2.0,42.0,3.0,239,83116903.28,1302,2.0,1.0,3,50.390213,4.5151961,479578872.1
1,2,836438.0,29.0,235.0,3,1.5,0.0,2.5,2431,315367458.8,992,4.0,0.75,2,50.77745545,3.2186046321991,1373285852.0
1,2,596838.0,29.0,212.0,3,1.5,0.0,2.5,1022,47517114.33,746,4.0,0.75,2,50.83878495,3.3622790229139,212466215.1
1,2,597013.0,29.0,199.0,3,1.5,0.0,2.5,748,127537401.5,549,4.0,0.75,2,51.0452687,4.3136108625549,507925594.2
1,2,536164.0,29.0,171.0,3,1.5,0.0,2.5,772,127537401.5,549,4.0,0.75,2,51.0452687,4.3136108625549,507925594.2
1,2,780944.0,29.0,224.0,3,1.5,0.0,2.5,1474,315367458.8,992,4.0,0.75,2,50.77745545,3.2186046321991,1373285852.0
1,2,634285.0,29.0,237.0,3,1.5,0.0,2.5,1074,47517114.33,746,4.0,0.75,2,50.83878495,3.3622790229139,212466215.1
1,2,426062.0,39.0,189.0,3,1.5,0.0,2.5,287,109578595.7,728,2.0,0.75,2,50.9809343,3.8735741,465488458.9
1,2,557791.0,29.0,248.0,3,1.5,0.0,2.5,1342,13436932.77,143,4.0,0.75,3,50.743719,3.5066795,62014774.93
1,2,420000.0,39.0,200.0,3,1.0,40.0,2.0,1616,36129343.39,470,4.0,2.0,2,50.8008418,3.5058971661987,171238324.4
0,1,290000.0,16.0,102.0,2,1.0,15.0,2.0,0,357566926.3,787,3.0,0.75,2,50.930358,5.3368383970676,1486443144.0
1,4,299000.0,124.0,163.0,4,1.0,21.0,5.0,616,73531592.33,315,4.0,1.0,3,50.53893345,4.3713097181263,308664786.5
1,4,558000.0,9.0,220.0,3,1.0,15.0,1.0,352,47945365.41,124,4.0,2.0,2,51.2553021,3.2920911130762,205066592.0
1,2,425000.0,54.0,233.0,4,1.0,0.0,3.0,720,79281934.8,498,4.0,1.0,2,51.3134921,4.837570452313,336354913.9
0,1,175000.0,56.0,67.0,2,1.0,8.0,2.0,0,172561324.7,384,3.0,1.0,2,51.1610826,4.9903187,733566202.0
1,2,258000.0,39.0,150.0,4,1.0,14.0,3.0,0,1732023153.0,2666,2.0,0.0,2,51.24994295,4.4453401635115,7913652026.0
1,2,619500.0,12.0,225.0,4,1.0,36.0,1.0,0,83283148.15,1351,3.0,1.0,2,51.133297,4.3870241,321603149.4
